"","speaker_role","target_child_age","utterance_type","freq_total"
"17004","Target_Child",1439.5625,"question",208
"17005","Target_Child",1439.5625,"quotation next line",8
"17006","Target_Child",1439.5625,"trail off",21
"17007","Target_Child",1440.5625,"declarative",1621
"17008","Target_Child",1440.5625,"imperative_emphatic",16
"17009","Target_Child",1440.5625,"interruption",4
"17010","Target_Child",1440.5625,"question",179
"17011","Target_Child",1440.5625,"self interruption",12
"17012","Target_Child",1440.5625,"trail off",6
"17013","Target_Child",1441.5625,"declarative",1580
"17014","Target_Child",1441.5625,"imperative_emphatic",4
"17015","Target_Child",1441.5625,"question",416
"17016","Target_Child",1441.5625,"self interruption",4
"17017","Target_Child",1441.5625,"trail off",48
"17018","Target_Child",1442.5625,"declarative",1320
"17019","Target_Child",1442.5625,"imperative_emphatic",94
"17020","Target_Child",1442.5625,"question",438
"17021","Target_Child",1442.5625,"quotation next line",4
"17022","Target_Child",1442.5625,"self interruption",7
"17023","Target_Child",1442.5625,"trail off",4
"17024","Target_Child",1444.5625,"declarative",3133
"17025","Target_Child",1444.5625,"imperative_emphatic",12
"17026","Target_Child",1444.5625,"question",592
"17027","Target_Child",1444.5625,"quotation next line",3
"17028","Target_Child",1444.5625,"trail off",105
"17029","Target_Child",1446.5625,"declarative",1095
"17030","Target_Child",1446.5625,"imperative_emphatic",7
"17031","Target_Child",1446.5625,"question",356
"17032","Target_Child",1446.5625,"trail off",77
"17033","Target_Child",1447.5625,"declarative",907
"17034","Target_Child",1447.5625,"imperative_emphatic",90
"17035","Target_Child",1447.5625,"interruption",13
"17036","Target_Child",1447.5625,"question",170
"17037","Target_Child",1447.5625,"self interruption",1
"17038","Target_Child",1447.5625,"trail off",27
"17039","Target_Child",1451.5625,"declarative",791
"17040","Target_Child",1451.5625,"imperative_emphatic",129
"17041","Target_Child",1451.5625,"interruption",30
"17042","Target_Child",1451.5625,"question",241
"17043","Target_Child",1451.5625,"trail off",23
"17044","Target_Child",1452.5625,"declarative",1160
"17045","Target_Child",1452.5625,"imperative_emphatic",5
"17046","Target_Child",1452.5625,"question",161
"17047","Target_Child",1452.5625,"quotation next line",4
"17048","Target_Child",1452.5625,"trail off",52
"17049","Target_Child",1453.5625,"declarative",113
"17050","Target_Child",1453.5625,"imperative_emphatic",10
"17051","Target_Child",1453.5625,"question",120
"17052","Target_Child",1453.5625,"trail off",5
"17053","Target_Child",1454.5625,"declarative",642
"17054","Target_Child",1454.5625,"imperative_emphatic",4
"17055","Target_Child",1454.5625,"interruption",20
"17056","Target_Child",1454.5625,"question",196
"17057","Target_Child",1454.5625,"trail off",12
"17058","Target_Child",1455.5625,"declarative",679
"17059","Target_Child",1455.5625,"imperative_emphatic",48
"17060","Target_Child",1455.5625,"interruption",15
"17061","Target_Child",1455.5625,"question",307
"17062","Target_Child",1455.5625,"trail off",2
"17063","Target_Child",1457.5625,"declarative",2332
"17064","Target_Child",1457.5625,"imperative_emphatic",103
"17065","Target_Child",1457.5625,"interruption",14
"17066","Target_Child",1457.5625,"question",581
"17067","Target_Child",1457.5625,"trail off",58
"17068","Target_Child",1458.5625,"declarative",1746
"17069","Target_Child",1458.5625,"imperative_emphatic",57
"17070","Target_Child",1458.5625,"question",243
"17071","Target_Child",1458.5625,"trail off",53
"17072","Target_Child",1459.5625,"declarative",489
"17073","Target_Child",1459.5625,"imperative_emphatic",22
"17074","Target_Child",1459.5625,"interruption",4
"17075","Target_Child",1459.5625,"question",113
"17076","Target_Child",1459.5625,"trail off",30
"17077","Target_Child",1460.5625,"declarative",740
"17078","Target_Child",1460.5625,"question",26
"17079","Target_Child",1460.5625,"quotation next line",4
"17080","Target_Child",1460.5625,"trail off",32
"17081","Target_Child",1461,"declarative",13000
"17082","Target_Child",1461,"imperative_emphatic",196
"17083","Target_Child",1461,"interruption",71
"17084","Target_Child",1461,"question",1048
"17085","Target_Child",1461,"quotation next line",95
"17086","Target_Child",1461,"self interruption",98
"17087","Target_Child",1461,"trail off",623
"17088","Target_Child",1461,"trail off question",4
"17089","Target_Child",1463,"declarative",1998
"17090","Target_Child",1463,"imperative_emphatic",82
"17091","Target_Child",1463,"interruption",24
"17092","Target_Child",1463,"interruption question",2
"17093","Target_Child",1463,"question",277
"17094","Target_Child",1463,"trail off",124
"17095","Target_Child",1464,"declarative",1084
"17096","Target_Child",1464,"imperative_emphatic",32
"17097","Target_Child",1464,"question",304
"17098","Target_Child",1464,"trail off",12
"17099","Target_Child",1465,"declarative",1435
"17100","Target_Child",1465,"interruption",12
"17101","Target_Child",1465,"question",142
"17102","Target_Child",1465,"trail off",5
"17103","Target_Child",1466,"declarative",1384
"17104","Target_Child",1466,"imperative_emphatic",24
"17105","Target_Child",1466,"interruption",37
"17106","Target_Child",1466,"question",244
"17107","Target_Child",1466,"trail off",45
"17108","Target_Child",1468,"declarative",2978
"17109","Target_Child",1468,"imperative_emphatic",130
"17110","Target_Child",1468,"interruption",26
"17111","Target_Child",1468,"question",557
"17112","Target_Child",1468,"trail off",22
"17113","Target_Child",1469,"declarative",1215
"17114","Target_Child",1469,"imperative_emphatic",93
"17115","Target_Child",1469,"interruption",10
"17116","Target_Child",1469,"question",202
"17117","Target_Child",1469,"quotation next line",3
"17118","Target_Child",1469,"trail off",38
"17119","Target_Child",1470,"declarative",2424
"17120","Target_Child",1470,"imperative_emphatic",218
"17121","Target_Child",1470,"interruption",18
"17122","Target_Child",1470,"question",644
"17123","Target_Child",1470,"self interruption",6
"17124","Target_Child",1470,"trail off",20
"17125","Target_Child",1471,"declarative",1718
"17126","Target_Child",1471,"imperative_emphatic",164
"17127","Target_Child",1471,"interruption",57
"17128","Target_Child",1471,"question",127
"17129","Target_Child",1471,"self interruption",6
"17130","Target_Child",1471,"trail off",81
"17131","Target_Child",1472,"declarative",2582
"17132","Target_Child",1472,"imperative_emphatic",120
"17133","Target_Child",1472,"question",408
"17134","Target_Child",1472,"quotation next line",12
"17135","Target_Child",1472,"self interruption",7
"17136","Target_Child",1472,"trail off",124
"17137","Target_Child",1473,"declarative",702
"17138","Target_Child",1473,"imperative_emphatic",6
"17139","Target_Child",1473,"question",282
"17140","Target_Child",1473,"self interruption",12
"17141","Target_Child",1475,"declarative",3469
"17142","Target_Child",1475,"imperative_emphatic",75
"17143","Target_Child",1475,"interruption",33
"17144","Target_Child",1475,"question",1188
"17145","Target_Child",1475,"trail off",192
"17146","Target_Child",1476,"declarative",387
"17147","Target_Child",1476,"imperative_emphatic",7
"17148","Target_Child",1476,"question",178
"17149","Target_Child",1477,"declarative",547
"17150","Target_Child",1477,"question",231
"17151","Target_Child",1477,"quotation next line",72
"17152","Target_Child",1478,"declarative",1536
"17153","Target_Child",1478,"imperative_emphatic",92
"17154","Target_Child",1478,"interruption",34
"17155","Target_Child",1478,"question",324
"17156","Target_Child",1478,"trail off",13
"17157","Target_Child",1479,"declarative",691
"17158","Target_Child",1479,"imperative_emphatic",9
"17159","Target_Child",1479,"question",163
"17160","Target_Child",1479,"trail off",36
"17161","Target_Child",1480,"declarative",1790
"17162","Target_Child",1480,"imperative_emphatic",215
"17163","Target_Child",1480,"interruption",51
"17164","Target_Child",1480,"question",427
"17165","Target_Child",1480,"quotation next line",40
"17166","Target_Child",1480,"trail off",19
"17167","Target_Child",1481,"declarative",503
"17168","Target_Child",1481,"imperative_emphatic",39
"17169","Target_Child",1481,"question",63
"17170","Target_Child",1481,"trail off",34
"17171","Target_Child",1483,"declarative",303
"17172","Target_Child",1483,"imperative_emphatic",141
"17173","Target_Child",1483,"interruption",7
"17174","Target_Child",1483,"question",134
"17175","Target_Child",1483,"trail off",8
"17176","Target_Child",1485,"declarative",3064
"17177","Target_Child",1485,"imperative_emphatic",72
"17178","Target_Child",1485,"question",462
"17179","Target_Child",1485,"quotation next line",14
"17180","Target_Child",1485,"self interruption",4
"17181","Target_Child",1485,"self interruption question",3
"17182","Target_Child",1485,"trail off",99
"17183","Target_Child",1486,"declarative",934
"17184","Target_Child",1486,"imperative_emphatic",7
"17185","Target_Child",1486,"interruption",21
"17186","Target_Child",1486,"question",352
"17187","Target_Child",1486,"trail off",8
"17188","Target_Child",1489,"declarative",1523
"17189","Target_Child",1489,"imperative_emphatic",102
"17190","Target_Child",1489,"question",698
"17191","Target_Child",1489,"quotation next line",3
"17192","Target_Child",1489,"trail off",52
"17193","Target_Child",1490,"declarative",1957
"17194","Target_Child",1490,"imperative_emphatic",239
"17195","Target_Child",1490,"interruption",30
"17196","Target_Child",1490,"interruption question",3
"17197","Target_Child",1490,"question",263
"17198","Target_Child",1490,"trail off",49
"17199","Target_Child",1491,"declarative",322
"17200","Target_Child",1491,"imperative_emphatic",6
"17201","Target_Child",1491,"interruption",16
"17202","Target_Child",1491,"question",55
"17203","Target_Child",1491.4375,"declarative",2344
"17204","Target_Child",1491.4375,"imperative_emphatic",19
"17205","Target_Child",1491.4375,"interruption",36
"17206","Target_Child",1491.4375,"question",402
"17207","Target_Child",1491.4375,"quotation next line",6
"17208","Target_Child",1491.4375,"self interruption",4
"17209","Target_Child",1491.4375,"trail off",26
"17210","Target_Child",1492.4375,"declarative",4143
"17211","Target_Child",1492.4375,"imperative_emphatic",24
"17212","Target_Child",1492.4375,"interruption",52
"17213","Target_Child",1492.4375,"interruption question",1
"17214","Target_Child",1492.4375,"question",618
"17215","Target_Child",1492.4375,"quotation next line",12
"17216","Target_Child",1492.4375,"self interruption",18
"17217","Target_Child",1492.4375,"trail off",120
"17218","Target_Child",1493.4375,"declarative",2526
"17219","Target_Child",1493.4375,"imperative_emphatic",3
"17220","Target_Child",1493.4375,"interruption",25
"17221","Target_Child",1493.4375,"question",530
"17222","Target_Child",1493.4375,"self interruption",10
"17223","Target_Child",1493.4375,"trail off",43
"17224","Target_Child",1494.4375,"declarative",1916
"17225","Target_Child",1494.4375,"interruption",23
"17226","Target_Child",1494.4375,"question",316
"17227","Target_Child",1494.4375,"self interruption",7
"17228","Target_Child",1494.4375,"trail off",41
"17229","Target_Child",1495.4375,"declarative",847
"17230","Target_Child",1495.4375,"question",224
"17231","Target_Child",1495.4375,"trail off",58
"17232","Target_Child",1496.4375,"declarative",2294
"17233","Target_Child",1496.4375,"interruption",23
"17234","Target_Child",1496.4375,"question",639
"17235","Target_Child",1496.4375,"quotation next line",7
"17236","Target_Child",1496.4375,"self interruption",18
"17237","Target_Child",1496.4375,"trail off",13
"17238","Target_Child",1497.4375,"declarative",1913
"17239","Target_Child",1497.4375,"imperative_emphatic",87
"17240","Target_Child",1497.4375,"interruption",12
"17241","Target_Child",1497.4375,"question",536
"17242","Target_Child",1497.4375,"trail off",75
"17243","Target_Child",1499.4375,"declarative",854
"17244","Target_Child",1499.4375,"imperative_emphatic",6
"17245","Target_Child",1499.4375,"question",61
"17246","Target_Child",1499.4375,"trail off",4
"17247","Target_Child",1500.4375,"declarative",1426
"17248","Target_Child",1500.4375,"imperative_emphatic",74
"17249","Target_Child",1500.4375,"interruption",6
"17250","Target_Child",1500.4375,"question",331
"17251","Target_Child",1500.4375,"quotation next line",7
"17252","Target_Child",1500.4375,"trail off",36
"17253","Target_Child",1502.4375,"declarative",1011
"17254","Target_Child",1502.4375,"imperative_emphatic",27
"17255","Target_Child",1502.4375,"interruption",1
"17256","Target_Child",1502.4375,"question",285
"17257","Target_Child",1502.4375,"trail off",17
"17258","Target_Child",1503.4375,"declarative",684
"17259","Target_Child",1503.4375,"imperative_emphatic",27
"17260","Target_Child",1503.4375,"question",56
"17261","Target_Child",1503.4375,"trail off",19
"17262","Target_Child",1506.4375,"declarative",4112
"17263","Target_Child",1506.4375,"imperative_emphatic",2
"17264","Target_Child",1506.4375,"question",1277
"17265","Target_Child",1506.4375,"quotation next line",7
"17266","Target_Child",1506.4375,"trail off",196
"17267","Target_Child",1508.4375,"declarative",1537
"17268","Target_Child",1508.4375,"question",155
"17269","Target_Child",1508.4375,"trail off",33
"17270","Target_Child",1509.4375,"declarative",1201
"17271","Target_Child",1509.4375,"imperative_emphatic",8
"17272","Target_Child",1509.4375,"interruption",12
"17273","Target_Child",1509.4375,"question",277
"17274","Target_Child",1509.4375,"quotation next line",28
"17275","Target_Child",1509.4375,"trail off",56
"17276","Target_Child",1510.4375,"declarative",2125
"17277","Target_Child",1510.4375,"imperative_emphatic",140
"17278","Target_Child",1510.4375,"interruption",2
"17279","Target_Child",1510.4375,"question",268
"17280","Target_Child",1510.4375,"trail off",37
"17281","Target_Child",1511.4375,"declarative",363
"17282","Target_Child",1511.4375,"imperative_emphatic",4
"17283","Target_Child",1511.4375,"question",172
"17284","Target_Child",1512.4375,"declarative",1141
"17285","Target_Child",1512.4375,"imperative_emphatic",21
"17286","Target_Child",1512.4375,"interruption",13
"17287","Target_Child",1512.4375,"question",110
"17288","Target_Child",1512.4375,"quotation next line",14
"17289","Target_Child",1512.4375,"self interruption",5
"17290","Target_Child",1512.4375,"trail off",6
